Results.reception.time,MD5.hash.of.participant.s.IP.address,Controller.name,Order.number.of.item,Inner.element.number,Label,Latin.Square.Group,PennElementType,PennElementName,Parameter,Value,EventTime,native,german,id,ITEM,CONDITION,RT,Reading.time,Newline.,Sentence..or.sentence.MD5.,Comments
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,21,0,experiment,NULL,PennController,20,_Header_,End,1713100909140,,yes,RH42,18,plausible,undefined,NULL,NA,,
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,21,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The boyfriend,1713100912866,,yes,RH42,18,plausible,undefined,456,0,The boyfriend*obtained*his girlfriend*some concert tickets.,Any addtional parameters were appended as additional columns
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,21,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,obtained,1713100912866,,yes,RH42,18,plausible,undefined,577,0,The boyfriend*obtained*his girlfriend*some concert tickets.,Any addtional parameters were appended as additional columns
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,21,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,his girlfriend,1713100912866,,yes,RH42,18,plausible,undefined,632,0,The boyfriend*obtained*his girlfriend*some concert tickets.,Any addtional parameters were appended as additional columns
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,21,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,some concert tickets.,1713100912866,,yes,RH42,18,plausible,undefined,1239,0,The boyfriend*obtained*his girlfriend*some concert tickets.,Any addtional parameters were appended as additional columns
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,21,0,experiment,NULL,Scale,Scale,Choice,4,1713100915369,,yes,RH42,18,plausible,undefined,NULL,NA,,
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,21,0,experiment,NULL,PennController,20,_Trial_,End,1713100915673,,yes,RH42,18,plausible,undefined,NULL,NA,,
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,7,0,experiment,NULL,PennController,6,_Trial_,Start,1713100915674,,yes,RH42,4,plausible,undefined,NULL,NA,,
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,7,0,experiment,NULL,PennController,6,_Header_,Start,1713100915674,,yes,RH42,4,plausible,undefined,NULL,NA,,
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,7,0,experiment,NULL,PennController,6,_Header_,End,1713100915674,,yes,RH42,4,plausible,undefined,NULL,NA,,
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,7,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The grandmother,1713100923578,,yes,RH42,4,plausible,undefined,881,0,The grandmother*made*her granddaughter*a quilt.,Any addtional parameters were appended as additional columns
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,7,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,made,1713100923578,,yes,RH42,4,plausible,undefined,847,0,The grandmother*made*her granddaughter*a quilt.,Any addtional parameters were appended as additional columns
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,7,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,her granddaughter,1713100923578,,yes,RH42,4,plausible,undefined,1111,0,The grandmother*made*her granddaughter*a quilt.,Any addtional parameters were appended as additional columns
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,7,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,a quilt.,1713100923578,,yes,RH42,4,plausible,undefined,1008,0,The grandmother*made*her granddaughter*a quilt.,Any addtional parameters were appended as additional columns
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,7,0,experiment,NULL,Scale,Scale,Choice,5,1713100924437,,yes,RH42,4,plausible,undefined,NULL,NA,,
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,7,0,experiment,NULL,PennController,6,_Trial_,End,1713100924738,,yes,RH42,4,plausible,undefined,NULL,NA,,
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,11,0,experiment,NULL,PennController,10,_Trial_,Start,1713100924739,,yes,RH42,8,plausible,undefined,NULL,NA,,
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,11,0,experiment,NULL,PennController,10,_Header_,Start,1713100924739,,yes,RH42,8,plausible,undefined,NULL,NA,,
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,11,0,experiment,NULL,PennController,10,_Header_,End,1713100924739,,yes,RH42,8,plausible,undefined,NULL,NA,,
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,11,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The father,1713100927929,,yes,RH42,8,plausible,undefined,400,0,The father*bought*his son*a bicycle.,Any addtional parameters were appended as additional columns
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,11,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,bought,1713100927929,,yes,RH42,8,plausible,undefined,609,0,The father*bought*his son*a bicycle.,Any addtional parameters were appended as additional columns
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,11,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,his son,1713100927929,,yes,RH42,8,plausible,undefined,472,0,The father*bought*his son*a bicycle.,Any addtional parameters were appended as additional columns
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,11,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,a bicycle.,1713100927929,,yes,RH42,8,plausible,undefined,527,0,The father*bought*his son*a bicycle.,Any addtional parameters were appended as additional columns
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,11,0,experiment,NULL,Scale,Scale,Choice,5,1713100928609,,yes,RH42,8,plausible,undefined,NULL,NA,,
1713100929,f48fb0da9bb5266ddfbc9f3b96dce68b,PennController,11,0,experiment,NULL,PennController,10,_Trial_,End,1713100928911,,yes,RH42,8,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,1,0,instructions,NULL,PennController,0,_Trial_,Start,1713113490069,undefined,undefined,undefined,NULL,,,,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,1,0,instructions,NULL,PennController,0,_Header_,Start,1713113490069,undefined,undefined,undefined,NULL,,,,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,1,0,instructions,NULL,PennController,0,_Header_,End,1713113490070,undefined,undefined,undefined,NULL,,,,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,1,0,instructions,NULL,PennController,0,_Trial_,End,1713113536709,undefined,undefined,undefined,NULL,,,,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,3,0,participants,NULL,PennController,1,_Trial_,Start,1713113536713,yes (english),no,SH87,NULL,,,,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,3,0,participants,NULL,PennController,1,_Header_,Start,1713113536713,yes (english),no,SH87,NULL,,,,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,3,0,participants,NULL,PennController,1,_Header_,End,1713113536714,yes (english),no,SH87,NULL,,,,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,3,0,participants,NULL,TextInput,input_ID,First,,1713113544271,yes (english),no,SH87,Shift,,,,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,3,0,participants,NULL,TextInput,input_ID,EnterReturn,SH87,1713113551552,yes (english),no,SH87,NULL,,,,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,3,0,participants,NULL,Scale,input_german,Choice,no,1713113553223,yes (english),no,SH87,NULL,,,,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,3,0,participants,NULL,TextInput,input_native,First,,1713113556858,yes (english),no,SH87,Shift,,,,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,3,0,participants,NULL,TextInput,input_native,EnterReturn,UK,1713113557532,yes (english),no,SH87,NULL,,,,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,3,0,participants,NULL,TextInput,input_native,EnterReturn,,1713113558773,yes (english),no,SH87,NULL,,,,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,3,0,participants,NULL,TextInput,input_native,EnterReturn,,1713113559754,yes (english),no,SH87,NULL,,,,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,3,0,participants,NULL,TextInput,input_native,EnterReturn,yes,1713113564215,yes (english),no,SH87,NULL,,,,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,3,0,participants,NULL,TextInput,input_ID,Final,SH87,1713113571962,yes (english),no,SH87,NULL,,,,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,3,0,participants,NULL,TextInput,input_native,Final,yes (english),1713113571962,yes (english),no,SH87,NULL,,,,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,3,0,participants,NULL,PennController,1,_Trial_,End,1713113571963,yes (english),no,SH87,NULL,,,,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,20,0,experiment,NULL,PennController,19,_Trial_,Start,1713113571964,yes (english),no,SH87,17,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,20,0,experiment,NULL,PennController,19,_Header_,Start,1713113571964,yes (english),no,SH87,17,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,20,0,experiment,NULL,PennController,19,_Header_,End,1713113571964,yes (english),no,SH87,17,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,20,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The travel agent,1713113579058,yes (english),no,SH87,17,plausible,undefined,897,0,The travel agent*reserved*the businessman*a flight.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,20,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,reserved,1713113579058,yes (english),no,SH87,17,plausible,undefined,660,0,The travel agent*reserved*the businessman*a flight.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,20,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,the businessman,1713113579058,yes (english),no,SH87,17,plausible,undefined,560,0,The travel agent*reserved*the businessman*a flight.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,20,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,a flight.,1713113579058,yes (english),no,SH87,17,plausible,undefined,1079,0,The travel agent*reserved*the businessman*a flight.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,20,0,experiment,NULL,Scale,Scale,Choice,5,1713113581006,yes (english),no,SH87,17,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,20,0,experiment,NULL,PennController,19,_Trial_,End,1713113581310,yes (english),no,SH87,17,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,17,0,experiment,NULL,PennController,16,_Trial_,Start,1713113581312,yes (english),no,SH87,14,implausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,17,0,experiment,NULL,PennController,16,_Header_,Start,1713113581312,yes (english),no,SH87,14,implausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,17,0,experiment,NULL,PennController,16,_Header_,End,1713113581313,yes (english),no,SH87,14,implausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,17,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The seamstress,1713113584950,yes (english),no,SH87,14,implausible,undefined,849,0,The seamstress*made*a dress*her client.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,17,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,made,1713113584950,yes (english),no,SH87,14,implausible,undefined,432,0,The seamstress*made*a dress*her client.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,17,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,a dress,1713113584950,yes (english),no,SH87,14,implausible,undefined,392,0,The seamstress*made*a dress*her client.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,17,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,her client.,1713113584950,yes (english),no,SH87,14,implausible,undefined,890,0,The seamstress*made*a dress*her client.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,17,0,experiment,NULL,Scale,Scale,Choice,2,1713113586205,yes (english),no,SH87,14,implausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,17,0,experiment,NULL,PennController,16,_Trial_,End,1713113586510,yes (english),no,SH87,14,implausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,9,0,experiment,NULL,PennController,8,_Trial_,Start,1713113586511,yes (english),no,SH87,6,implausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,9,0,experiment,NULL,PennController,8,_Header_,Start,1713113586511,yes (english),no,SH87,6,implausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,9,0,experiment,NULL,PennController,8,_Header_,End,1713113586511,yes (english),no,SH87,6,implausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,9,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The secretary,1713113589981,yes (english),no,SH87,6,implausible,undefined,502,0,The secretary*ordered*some office supplies*the boss.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,9,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,ordered,1713113589981,yes (english),no,SH87,6,implausible,undefined,550,0,The secretary*ordered*some office supplies*the boss.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,9,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,some office supplies,1713113589981,yes (english),no,SH87,6,implausible,undefined,828,0,The secretary*ordered*some office supplies*the boss.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,9,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,the boss.,1713113589981,yes (english),no,SH87,6,implausible,undefined,699,0,The secretary*ordered*some office supplies*the boss.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,9,0,experiment,NULL,Scale,Scale,Choice,1,1713113590757,yes (english),no,SH87,6,implausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,9,0,experiment,NULL,PennController,8,_Trial_,End,1713113591060,yes (english),no,SH87,6,implausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,8,0,experiment,NULL,PennController,7,_Trial_,Start,1713113591062,yes (english),no,SH87,5,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,8,0,experiment,NULL,PennController,7,_Header_,Start,1713113591062,yes (english),no,SH87,5,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,8,0,experiment,NULL,PennController,7,_Header_,End,1713113591062,yes (english),no,SH87,5,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,8,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The apprentice,1713113595075,yes (english),no,SH87,5,plausible,undefined,552,0,The apprentice*fetched*the carpenter*a hammer.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,8,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,fetched,1713113595075,yes (english),no,SH87,5,plausible,undefined,484,0,The apprentice*fetched*the carpenter*a hammer.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,8,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,the carpenter,1713113595075,yes (english),no,SH87,5,plausible,undefined,507,0,The apprentice*fetched*the carpenter*a hammer.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,8,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,a hammer.,1713113595075,yes (english),no,SH87,5,plausible,undefined,1309,0,The apprentice*fetched*the carpenter*a hammer.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,8,0,experiment,NULL,Scale,Scale,Choice,5,1713113595938,yes (english),no,SH87,5,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,8,0,experiment,NULL,PennController,7,_Trial_,End,1713113596240,yes (english),no,SH87,5,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,15,0,experiment,NULL,PennController,14,_Trial_,Start,1713113596241,yes (english),no,SH87,12,implausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,15,0,experiment,NULL,PennController,14,_Header_,Start,1713113596241,yes (english),no,SH87,12,implausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,15,0,experiment,NULL,PennController,14,_Header_,End,1713113596242,yes (english),no,SH87,12,implausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,15,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The nurse,1713113599587,yes (english),no,SH87,12,implausible,undefined,540,0,The nurse*poured*some water*the old man.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,15,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,poured,1713113599587,yes (english),no,SH87,12,implausible,undefined,639,0,The nurse*poured*some water*the old man.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,15,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,some water,1713113599587,yes (english),no,SH87,12,implausible,undefined,492,0,The nurse*poured*some water*the old man.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,15,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,the old man.,1713113599587,yes (english),no,SH87,12,implausible,undefined,909,0,The nurse*poured*some water*the old man.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,15,0,experiment,NULL,Scale,Scale,Choice,2,1713113600489,yes (english),no,SH87,12,implausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,15,0,experiment,NULL,PennController,14,_Trial_,End,1713113600794,yes (english),no,SH87,12,implausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,22,0,experiment,NULL,PennController,21,_Trial_,Start,1713113600797,yes (english),no,SH87,19,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,22,0,experiment,NULL,PennController,21,_Header_,Start,1713113600797,yes (english),no,SH87,19,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,22,0,experiment,NULL,PennController,21,_Header_,End,1713113600797,yes (english),no,SH87,19,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,22,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The church,1713113604592,yes (english),no,SH87,19,plausible,undefined,491,0,The church*built*the homeless*a shelter.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,22,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,built,1713113604592,yes (english),no,SH87,19,plausible,undefined,532,0,The church*built*the homeless*a shelter.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,22,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,the homeless,1713113604592,yes (english),no,SH87,19,plausible,undefined,710,0,The church*built*the homeless*a shelter.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,22,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,a shelter.,1713113604592,yes (english),no,SH87,19,plausible,undefined,1033,0,The church*built*the homeless*a shelter.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,22,0,experiment,NULL,Scale,Scale,Choice,5,1713113605589,yes (english),no,SH87,19,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,22,0,experiment,NULL,PennController,21,_Trial_,End,1713113605892,yes (english),no,SH87,19,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,21,0,experiment,NULL,PennController,20,_Trial_,Start,1713113605893,yes (english),no,SH87,18,implausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,21,0,experiment,NULL,PennController,20,_Header_,Start,1713113605893,yes (english),no,SH87,18,implausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,21,0,experiment,NULL,PennController,20,_Header_,End,1713113605894,yes (english),no,SH87,18,implausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,21,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The boyfriend,1713113609002,yes (english),no,SH87,18,implausible,undefined,630,0,The boyfriend*obtained*some concert tickets*his girlfriend.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,21,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,obtained,1713113609002,yes (english),no,SH87,18,implausible,undefined,462,0,The boyfriend*obtained*some concert tickets*his girlfriend.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,21,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,some concert tickets,1713113609002,yes (english),no,SH87,18,implausible,undefined,637,0,The boyfriend*obtained*some concert tickets*his girlfriend.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,21,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,his girlfriend.,1713113609002,yes (english),no,SH87,18,implausible,undefined,760,0,The boyfriend*obtained*some concert tickets*his girlfriend.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,21,0,experiment,NULL,Scale,Scale,Choice,2,1713113610240,yes (english),no,SH87,18,implausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,21,0,experiment,NULL,PennController,20,_Trial_,End,1713113610541,yes (english),no,SH87,18,implausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,14,0,experiment,NULL,PennController,13,_Trial_,Start,1713113610542,yes (english),no,SH87,11,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,14,0,experiment,NULL,PennController,13,_Header_,Start,1713113610542,yes (english),no,SH87,11,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,14,0,experiment,NULL,PennController,13,_Header_,End,1713113610542,yes (english),no,SH87,11,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,14,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The grandmother,1713113613468,yes (english),no,SH87,11,plausible,undefined,651,0,The grandmother*baked*the grandson*some cookies.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,14,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,baked,1713113613468,yes (english),no,SH87,11,plausible,undefined,507,0,The grandmother*baked*the grandson*some cookies.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,14,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,the grandson,1713113613468,yes (english),no,SH87,11,plausible,undefined,640,0,The grandmother*baked*the grandson*some cookies.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,14,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,some cookies.,1713113613468,yes (english),no,SH87,11,plausible,undefined,583,0,The grandmother*baked*the grandson*some cookies.,Any addtional parameters were appended as additional columns
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,14,0,experiment,NULL,Scale,Scale,Choice,5,1713113614272,yes (english),no,SH87,11,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,14,0,experiment,NULL,PennController,13,_Trial_,End,1713113614575,yes (english),no,SH87,11,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,6,0,experiment,NULL,PennController,5,_Trial_,Start,1713113614576,yes (english),no,SH87,3,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,6,0,experiment,NULL,PennController,5,_Header_,Start,1713113614576,yes (english),no,SH87,3,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,6,0,experiment,NULL,PennController,5,_Header_,End,1713113614576,yes (english),no,SH87,3,plausible,undefined,NULL,NA,,
1713113667,67f21f32053e765011b7a58ebda7c0ef,PennController,6,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The woman,1713113618120,yes (english),no,SH87,3,plausible,undefined,463,0,The woman*saved*her husband*a seat.,Any addtional parameters were appended as additional columns
