Results.reception.time,MD5.hash.of.participant.s.IP.address,Controller.name,Order.number.of.item,Inner.element.number,Label,Latin.Square.Group,PennElementType,PennElementName,Parameter,Value,EventTime,native,german,id,ITEM,CONDITION,RESPONSE,Comments
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,27,0,experiment-filler,NULL,PennController,26,_Trial_,Start,1713117889193,undefined,undefined,undefined,103,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,27,0,experiment-filler,NULL,PennController,26,_Header_,Start,1713117889193,undefined,undefined,undefined,103,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,27,0,experiment-filler,NULL,PennController,26,_Header_,End,1713117889193,undefined,undefined,undefined,103,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,27,0,experiment-filler,NULL,TextInput,answer,First,,1713117894116,undefined,undefined,undefined,103,100,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,27,0,experiment-filler,NULL,TextInput,answer,EnterReturn,United States,1713117913291,undefined,undefined,undefined,103,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,27,0,experiment-filler,NULL,TextInput,answer,Final,United States,1713117913292,undefined,undefined,undefined,103,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,27,0,experiment-filler,NULL,PennController,26,_Trial_,End,1713117913292,undefined,undefined,undefined,103,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,11,0,experiment-item,NULL,PennController,10,_Trial_,Start,1713117913293,undefined,undefined,undefined,7,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,11,0,experiment-item,NULL,PennController,10,_Header_,Start,1713117913293,undefined,undefined,undefined,7,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,11,0,experiment-item,NULL,PennController,10,_Header_,End,1713117913293,undefined,undefined,undefined,7,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,11,0,experiment-item,NULL,TextInput,answer,First,,1713117920378,undefined,undefined,undefined,7,2,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,11,0,experiment-item,NULL,TextInput,answer,EnterReturn,Can't Answer,1713117926750,undefined,undefined,undefined,7,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,11,0,experiment-item,NULL,TextInput,answer,Final,Can't Answer,1713117926751,undefined,undefined,undefined,7,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,11,0,experiment-item,NULL,PennController,10,_Trial_,End,1713117926751,undefined,undefined,undefined,7,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,25,0,experiment-filler,NULL,PennController,24,_Trial_,Start,1713117926751,undefined,undefined,undefined,101,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,25,0,experiment-filler,NULL,PennController,24,_Header_,Start,1713117926751,undefined,undefined,undefined,101,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,25,0,experiment-filler,NULL,PennController,24,_Header_,End,1713117926752,undefined,undefined,undefined,101,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,25,0,experiment-filler,NULL,TextInput,answer,First,,1713117940755,undefined,undefined,undefined,101,100,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,25,0,experiment-filler,NULL,TextInput,answer,EnterReturn,Madrid,1713117948662,undefined,undefined,undefined,101,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,25,0,experiment-filler,NULL,TextInput,answer,Final,Madrid,1713117948664,undefined,undefined,undefined,101,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,25,0,experiment-filler,NULL,PennController,24,_Trial_,End,1713117948664,undefined,undefined,undefined,101,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,13,0,experiment-item,NULL,PennController,12,_Trial_,Start,1713117948665,undefined,undefined,undefined,9,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,13,0,experiment-item,NULL,PennController,12,_Header_,Start,1713117948665,undefined,undefined,undefined,9,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,13,0,experiment-item,NULL,PennController,12,_Header_,End,1713117948665,undefined,undefined,undefined,9,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,13,0,experiment-item,NULL,TextInput,answer,First,,1713117954262,undefined,undefined,undefined,9,2,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,13,0,experiment-item,NULL,TextInput,answer,EnterReturn,Whale,1713117986569,undefined,undefined,undefined,9,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,13,0,experiment-item,NULL,TextInput,answer,Final,Whale,1713117986570,undefined,undefined,undefined,9,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,13,0,experiment-item,NULL,PennController,12,_Trial_,End,1713117986570,undefined,undefined,undefined,9,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,46,0,experiment-filler,NULL,PennController,45,_Trial_,Start,1713117986571,undefined,undefined,undefined,122,101,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,46,0,experiment-filler,NULL,PennController,45,_Header_,Start,1713117986571,undefined,undefined,undefined,122,101,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,46,0,experiment-filler,NULL,PennController,45,_Header_,End,1713117986571,undefined,undefined,undefined,122,101,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,46,0,experiment-filler,NULL,TextInput,answer,First,,1713117994269,undefined,undefined,undefined,122,101,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,46,0,experiment-filler,NULL,TextInput,answer,EnterReturn,Can't Answer,1713118003614,undefined,undefined,undefined,122,101,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,46,0,experiment-filler,NULL,TextInput,answer,Final,Can't Answer,1713118003615,undefined,undefined,undefined,122,101,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,46,0,experiment-filler,NULL,PennController,45,_Trial_,End,1713118003615,undefined,undefined,undefined,122,101,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,17,0,experiment-item,NULL,PennController,16,_Trial_,Start,1713118003616,undefined,undefined,undefined,13,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,17,0,experiment-item,NULL,PennController,16,_Header_,Start,1713118003616,undefined,undefined,undefined,13,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,17,0,experiment-item,NULL,PennController,16,_Header_,End,1713118003616,undefined,undefined,undefined,13,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,17,0,experiment-item,NULL,TextInput,answer,First,,1713118017391,undefined,undefined,undefined,13,2,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,17,0,experiment-item,NULL,TextInput,answer,EnterReturn,Don't know,1713118025380,undefined,undefined,undefined,13,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,17,0,experiment-item,NULL,TextInput,answer,Final,Don't know,1713118025381,undefined,undefined,undefined,13,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,17,0,experiment-item,NULL,PennController,16,_Trial_,End,1713118025381,undefined,undefined,undefined,13,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,32,0,experiment-filler,NULL,PennController,31,_Trial_,Start,1713118025382,undefined,undefined,undefined,108,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,32,0,experiment-filler,NULL,PennController,31,_Header_,Start,1713118025382,undefined,undefined,undefined,108,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,32,0,experiment-filler,NULL,PennController,31,_Header_,End,1713118025382,undefined,undefined,undefined,108,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,32,0,experiment-filler,NULL,TextInput,answer,First,,1713118075483,undefined,undefined,undefined,108,100,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,32,0,experiment-filler,NULL,TextInput,answer,EnterReturn,Don't Know,1713118132253,undefined,undefined,undefined,108,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,32,0,experiment-filler,NULL,TextInput,answer,Final,Don't Know,1713118132254,undefined,undefined,undefined,108,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,32,0,experiment-filler,NULL,PennController,31,_Trial_,End,1713118132254,undefined,undefined,undefined,108,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,14,0,experiment-item,NULL,PennController,13,_Trial_,Start,1713118132254,undefined,undefined,undefined,10,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,14,0,experiment-item,NULL,PennController,13,_Header_,Start,1713118132254,undefined,undefined,undefined,10,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,14,0,experiment-item,NULL,PennController,13,_Header_,End,1713118132254,undefined,undefined,undefined,10,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,14,0,experiment-item,NULL,TextInput,answer,First,,1713118223390,undefined,undefined,undefined,10,1,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,14,0,experiment-item,NULL,TextInput,answer,EnterReturn,Don't know,1713118230313,undefined,undefined,undefined,10,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,14,0,experiment-item,NULL,TextInput,answer,Final,Don't know,1713118230314,undefined,undefined,undefined,10,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,14,0,experiment-item,NULL,PennController,13,_Trial_,End,1713118230314,undefined,undefined,undefined,10,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,38,0,experiment-filler,NULL,PennController,37,_Trial_,Start,1713118230314,undefined,undefined,undefined,114,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,38,0,experiment-filler,NULL,PennController,37,_Header_,Start,1713118230314,undefined,undefined,undefined,114,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,38,0,experiment-filler,NULL,PennController,37,_Header_,End,1713118230315,undefined,undefined,undefined,114,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,38,0,experiment-filler,NULL,TextInput,answer,First,,1713118250399,undefined,undefined,undefined,114,100,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,38,0,experiment-filler,NULL,TextInput,answer,EnterReturn,Turkey,1713118257071,undefined,undefined,undefined,114,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,38,0,experiment-filler,NULL,TextInput,answer,Final,Turkey,1713118257072,undefined,undefined,undefined,114,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,38,0,experiment-filler,NULL,PennController,37,_Trial_,End,1713118257072,undefined,undefined,undefined,114,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,12,0,experiment-item,NULL,PennController,11,_Trial_,Start,1713118257072,undefined,undefined,undefined,8,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,12,0,experiment-item,NULL,PennController,11,_Header_,Start,1713118257072,undefined,undefined,undefined,8,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,12,0,experiment-item,NULL,PennController,11,_Header_,End,1713118257072,undefined,undefined,undefined,8,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,12,0,experiment-item,NULL,TextInput,answer,First,,1713118270828,undefined,undefined,undefined,8,1,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,12,0,experiment-item,NULL,TextInput,answer,EnterReturn,Don't know,1713118280971,undefined,undefined,undefined,8,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,12,0,experiment-item,NULL,TextInput,answer,Final,Don't know,1713118280972,undefined,undefined,undefined,8,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,12,0,experiment-item,NULL,PennController,11,_Trial_,End,1713118280972,undefined,undefined,undefined,8,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,31,0,experiment-filler,NULL,PennController,30,_Trial_,Start,1713118280973,undefined,undefined,undefined,107,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,31,0,experiment-filler,NULL,PennController,30,_Header_,Start,1713118280973,undefined,undefined,undefined,107,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,31,0,experiment-filler,NULL,PennController,30,_Header_,End,1713118280973,undefined,undefined,undefined,107,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,31,0,experiment-filler,NULL,TextInput,answer,First,,1713118290118,undefined,undefined,undefined,107,100,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,31,0,experiment-filler,NULL,TextInput,answer,EnterReturn,Mount Everest,1713118297622,undefined,undefined,undefined,107,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,31,0,experiment-filler,NULL,TextInput,answer,Final,Mount Everest,1713118297623,undefined,undefined,undefined,107,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,31,0,experiment-filler,NULL,PennController,30,_Trial_,End,1713118297623,undefined,undefined,undefined,107,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,16,0,experiment-item,NULL,PennController,15,_Trial_,Start,1713118297623,undefined,undefined,undefined,12,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,16,0,experiment-item,NULL,PennController,15,_Header_,Start,1713118297623,undefined,undefined,undefined,12,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,16,0,experiment-item,NULL,PennController,15,_Header_,End,1713118297623,undefined,undefined,undefined,12,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,16,0,experiment-item,NULL,TextInput,answer,First,,1713118305892,undefined,undefined,undefined,12,1,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,16,0,experiment-item,NULL,TextInput,answer,EnterReturn,Santa Claus,1713118323028,undefined,undefined,undefined,12,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,16,0,experiment-item,NULL,TextInput,answer,Final,Santa Claus,1713118323028,undefined,undefined,undefined,12,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,16,0,experiment-item,NULL,PennController,15,_Trial_,End,1713118323028,undefined,undefined,undefined,12,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,34,0,experiment-filler,NULL,PennController,33,_Trial_,Start,1713118323029,undefined,undefined,undefined,110,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,34,0,experiment-filler,NULL,PennController,33,_Header_,Start,1713118323029,undefined,undefined,undefined,110,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,34,0,experiment-filler,NULL,PennController,33,_Header_,End,1713118323029,undefined,undefined,undefined,110,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,34,0,experiment-filler,NULL,TextInput,answer,First,,1713118333596,undefined,undefined,undefined,110,100,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,34,0,experiment-filler,NULL,TextInput,answer,EnterReturn,Don't Know,1713118340761,undefined,undefined,undefined,110,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,34,0,experiment-filler,NULL,TextInput,answer,Final,Don't Know,1713118340762,undefined,undefined,undefined,110,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,34,0,experiment-filler,NULL,PennController,33,_Trial_,End,1713118340762,undefined,undefined,undefined,110,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,44,0,experiment-filler,NULL,PennController,43,_Trial_,Start,1713118340763,undefined,undefined,undefined,120,101,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,44,0,experiment-filler,NULL,PennController,43,_Header_,Start,1713118340763,undefined,undefined,undefined,120,101,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,44,0,experiment-filler,NULL,PennController,43,_Header_,End,1713118340764,undefined,undefined,undefined,120,101,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,44,0,experiment-filler,NULL,TextInput,answer,First,,1713118360948,undefined,undefined,undefined,120,101,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,44,0,experiment-filler,NULL,TextInput,answer,EnterReturn,Don't Know,1713118370079,undefined,undefined,undefined,120,101,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,44,0,experiment-filler,NULL,TextInput,answer,Final,Don't Know,1713118370080,undefined,undefined,undefined,120,101,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,44,0,experiment-filler,NULL,PennController,43,_Trial_,End,1713118370080,undefined,undefined,undefined,120,101,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,23,0,experiment-item,NULL,PennController,22,_Trial_,Start,1713118370081,undefined,undefined,undefined,19,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,23,0,experiment-item,NULL,PennController,22,_Header_,Start,1713118370081,undefined,undefined,undefined,19,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,23,0,experiment-item,NULL,PennController,22,_Header_,End,1713118370081,undefined,undefined,undefined,19,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,23,0,experiment-item,NULL,TextInput,answer,First,,1713118401903,undefined,undefined,undefined,19,2,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,23,0,experiment-item,NULL,TextInput,answer,EnterReturn,Don't know,1713118408764,undefined,undefined,undefined,19,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,23,0,experiment-item,NULL,TextInput,answer,Final,Don't know,1713118408765,undefined,undefined,undefined,19,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,23,0,experiment-item,NULL,PennController,22,_Trial_,End,1713118408765,undefined,undefined,undefined,19,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,29,0,experiment-filler,NULL,PennController,28,_Trial_,Start,1713118408766,undefined,undefined,undefined,105,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,29,0,experiment-filler,NULL,PennController,28,_Header_,Start,1713118408766,undefined,undefined,undefined,105,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,29,0,experiment-filler,NULL,PennController,28,_Header_,End,1713118408766,undefined,undefined,undefined,105,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,29,0,experiment-filler,NULL,TextInput,answer,First,,1713118417503,undefined,undefined,undefined,105,100,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,29,0,experiment-filler,NULL,TextInput,answer,EnterReturn,William Shakespeare,1713118465374,undefined,undefined,undefined,105,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,29,0,experiment-filler,NULL,TextInput,answer,Final,William Shakespeare,1713118465376,undefined,undefined,undefined,105,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,29,0,experiment-filler,NULL,PennController,28,_Trial_,End,1713118465376,undefined,undefined,undefined,105,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,19,0,experiment-item,NULL,PennController,18,_Trial_,Start,1713118465377,undefined,undefined,undefined,15,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,19,0,experiment-item,NULL,PennController,18,_Header_,Start,1713118465377,undefined,undefined,undefined,15,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,19,0,experiment-item,NULL,PennController,18,_Header_,End,1713118465377,undefined,undefined,undefined,15,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,19,0,experiment-item,NULL,TextInput,answer,First,,1713118471745,undefined,undefined,undefined,15,2,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,19,0,experiment-item,NULL,TextInput,answer,EnterReturn,Apple,1713118477841,undefined,undefined,undefined,15,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,19,0,experiment-item,NULL,TextInput,answer,Final,Apple,1713118477842,undefined,undefined,undefined,15,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,19,0,experiment-item,NULL,PennController,18,_Trial_,End,1713118477842,undefined,undefined,undefined,15,2,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,41,0,experiment-filler,NULL,PennController,40,_Trial_,Start,1713118477843,undefined,undefined,undefined,117,101,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,41,0,experiment-filler,NULL,PennController,40,_Header_,Start,1713118477843,undefined,undefined,undefined,117,101,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,41,0,experiment-filler,NULL,PennController,40,_Header_,End,1713118477843,undefined,undefined,undefined,117,101,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,41,0,experiment-filler,NULL,TextInput,answer,First,,1713118483866,undefined,undefined,undefined,117,101,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,41,0,experiment-filler,NULL,TextInput,answer,EnterReturn,Can't Answer,1713118496243,undefined,undefined,undefined,117,101,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,41,0,experiment-filler,NULL,TextInput,answer,Final,Can't Answer,1713118496244,undefined,undefined,undefined,117,101,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,41,0,experiment-filler,NULL,PennController,40,_Trial_,End,1713118496244,undefined,undefined,undefined,117,101,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,8,0,experiment-item,NULL,PennController,7,_Trial_,Start,1713118496244,undefined,undefined,undefined,4,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,8,0,experiment-item,NULL,PennController,7,_Header_,Start,1713118496244,undefined,undefined,undefined,4,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,8,0,experiment-item,NULL,PennController,7,_Header_,End,1713118496244,undefined,undefined,undefined,4,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,8,0,experiment-item,NULL,TextInput,answer,First,,1713118506842,undefined,undefined,undefined,4,1,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,8,0,experiment-item,NULL,TextInput,answer,EnterReturn,Can't Answer,1713118616663,undefined,undefined,undefined,4,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,8,0,experiment-item,NULL,TextInput,answer,Final,Can't Answer,1713118616665,undefined,undefined,undefined,4,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,8,0,experiment-item,NULL,PennController,7,_Trial_,End,1713118616665,undefined,undefined,undefined,4,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,26,0,experiment-filler,NULL,PennController,25,_Trial_,Start,1713118616666,undefined,undefined,undefined,102,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,26,0,experiment-filler,NULL,PennController,25,_Header_,Start,1713118616666,undefined,undefined,undefined,102,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,26,0,experiment-filler,NULL,PennController,25,_Header_,End,1713118616666,undefined,undefined,undefined,102,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,26,0,experiment-filler,NULL,TextInput,answer,First,,1713118624056,undefined,undefined,undefined,102,100,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,26,0,experiment-filler,NULL,TextInput,answer,EnterReturn,Olaf Scholz,1713118663914,undefined,undefined,undefined,102,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,26,0,experiment-filler,NULL,TextInput,answer,Final,Olaf Scholz,1713118663914,undefined,undefined,undefined,102,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,26,0,experiment-filler,NULL,PennController,25,_Trial_,End,1713118663915,undefined,undefined,undefined,102,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,20,0,experiment-item,NULL,PennController,19,_Trial_,Start,1713118663915,undefined,undefined,undefined,16,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,20,0,experiment-item,NULL,PennController,19,_Header_,Start,1713118663915,undefined,undefined,undefined,16,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,20,0,experiment-item,NULL,PennController,19,_Header_,End,1713118663915,undefined,undefined,undefined,16,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,20,0,experiment-item,NULL,TextInput,answer,First,,1713118699315,undefined,undefined,undefined,16,1,undefined,CapsLock
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,20,0,experiment-item,NULL,TextInput,answer,EnterReturn,Nobel Prize,1713118717968,undefined,undefined,undefined,16,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,20,0,experiment-item,NULL,TextInput,answer,Final,Nobel Prize,1713118717970,undefined,undefined,undefined,16,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,20,0,experiment-item,NULL,PennController,19,_Trial_,End,1713118717970,undefined,undefined,undefined,16,1,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,39,0,experiment-filler,NULL,PennController,38,_Trial_,Start,1713118717972,undefined,undefined,undefined,115,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,39,0,experiment-filler,NULL,PennController,38,_Header_,Start,1713118717972,undefined,undefined,undefined,115,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,39,0,experiment-filler,NULL,PennController,38,_Header_,End,1713118717972,undefined,undefined,undefined,115,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,39,0,experiment-filler,NULL,TextInput,answer,First,,1713118760895,undefined,undefined,undefined,115,100,undefined,1
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,39,0,experiment-filler,NULL,TextInput,answer,EnterReturn,118,1713118762434,undefined,undefined,undefined,115,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,39,0,experiment-filler,NULL,TextInput,answer,Final,118,1713118762435,undefined,undefined,undefined,115,100,undefined,NULL
1713119258,0e02bad30b4fa81e489c2df323487f02,PennController,39,0,experiment-filler,NULL,PennController,38,_Trial_,End,1713118762435,undefined,undefined,undefined,115,100,undefined,NULL
