ID,ITEM,CONDITION,SENTENCE,RT,IA
5eb117d281151db2b76523778152f81d,18,implausible,The boyfriend*obtained*some concert tickets*his girlfriend.,1167,3
5eb117d281151db2b76523778152f81d,18,implausible,The boyfriend*obtained*some concert tickets*his girlfriend.,1021,4
5eb117d281151db2b76523778152f81d,11,plausible,The grandmother*baked*the grandson*some cookies.,792,1
5eb117d281151db2b76523778152f81d,11,plausible,The grandmother*baked*the grandson*some cookies.,686,2
5eb117d281151db2b76523778152f81d,11,plausible,The grandmother*baked*the grandson*some cookies.,711,3
5eb117d281151db2b76523778152f81d,11,plausible,The grandmother*baked*the grandson*some cookies.,1640,4
5eb117d281151db2b76523778152f81d,13,plausible,The receptionist*saved*her co-worker*some cake.,628,1
5eb117d281151db2b76523778152f81d,13,plausible,The receptionist*saved*her co-worker*some cake.,678,2
5eb117d281151db2b76523778152f81d,13,plausible,The receptionist*saved*her co-worker*some cake.,699,3
5eb117d281151db2b76523778152f81d,13,plausible,The receptionist*saved*her co-worker*some cake.,996,4
5eb117d281151db2b76523778152f81d,8,implausible,The father*bought*a bicycle*his son.,1050,1
5eb117d281151db2b76523778152f81d,8,implausible,The father*bought*a bicycle*his son.,824,2
5eb117d281151db2b76523778152f81d,8,implausible,The father*bought*a bicycle*his son.,668,3
5eb117d281151db2b76523778152f81d,8,implausible,The father*bought*a bicycle*his son.,788,4
5eb117d281151db2b76523778152f81d,4,implausible,The grandmother*made*a quilt*her granddaughter.,554,1
5eb117d281151db2b76523778152f81d,4,implausible,The grandmother*made*a quilt*her granddaughter.,841,2
5eb117d281151db2b76523778152f81d,4,implausible,The grandmother*made*a quilt*her granddaughter.,739,3
5eb117d281151db2b76523778152f81d,4,implausible,The grandmother*made*a quilt*her granddaughter.,1505,4
5eb117d281151db2b76523778152f81d,7,plausible,The wife*reserved*her husband*a table.,812,1
5eb117d281151db2b76523778152f81d,7,plausible,The wife*reserved*her husband*a table.,682,2
5eb117d281151db2b76523778152f81d,7,plausible,The wife*reserved*her husband*a table.,876,3
5eb117d281151db2b76523778152f81d,7,plausible,The wife*reserved*her husband*a table.,1414,4
f1c50c4a21dd8490770f989814f3cd76,14,plausible,The seamstress*made*her client*a dress.,1312,3
f1c50c4a21dd8490770f989814f3cd76,5,implausible,The apprentice*fetched*a hammer*the carpenter.,1318,2
f1c50c4a21dd8490770f989814f3cd76,5,implausible,The apprentice*fetched*a hammer*the carpenter.,1105,3
f1c50c4a21dd8490770f989814f3cd76,2,plausible,The bartender*poured*the customer*a drink.,835,1
f1c50c4a21dd8490770f989814f3cd76,2,plausible,The bartender*poured*the customer*a drink.,882,2
f1c50c4a21dd8490770f989814f3cd76,2,plausible,The bartender*poured*the customer*a drink.,681,3
f1c50c4a21dd8490770f989814f3cd76,2,plausible,The bartender*poured*the customer*a drink.,922,4
f1c50c4a21dd8490770f989814f3cd76,10,plausible,The waitress*fixed*the customer*a sandwich.,808,1
f1c50c4a21dd8490770f989814f3cd76,10,plausible,The waitress*fixed*the customer*a sandwich.,661,2
f1c50c4a21dd8490770f989814f3cd76,10,plausible,The waitress*fixed*the customer*a sandwich.,659,3
f1c50c4a21dd8490770f989814f3cd76,4,plausible,The grandmother*made*her granddaughter*a quilt.,841,1
f1c50c4a21dd8490770f989814f3cd76,4,plausible,The grandmother*made*her granddaughter*a quilt.,491,2
f1c50c4a21dd8490770f989814f3cd76,4,plausible,The grandmother*made*her granddaughter*a quilt.,953,3
f1c50c4a21dd8490770f989814f3cd76,1,implausible,The cook*baked*a cake*Lucy.,750,1
f1c50c4a21dd8490770f989814f3cd76,1,implausible,The cook*baked*a cake*Lucy.,653,2
f1c50c4a21dd8490770f989814f3cd76,1,implausible,The cook*baked*a cake*Lucy.,1201,3
f1c50c4a21dd8490770f989814f3cd76,19,implausible,The church*built*a shelter*the homeless.,624,1
f1c50c4a21dd8490770f989814f3cd76,19,implausible,The church*built*a shelter*the homeless.,617,2
f1c50c4a21dd8490770f989814f3cd76,19,implausible,The church*built*a shelter*the homeless.,907,3
f1c50c4a21dd8490770f989814f3cd76,13,implausible,The receptionist*saved*some cake*her co-worker.,778,1
f1c50c4a21dd8490770f989814f3cd76,13,implausible,The receptionist*saved*some cake*her co-worker.,701,2
f1c50c4a21dd8490770f989814f3cd76,13,implausible,The receptionist*saved*some cake*her co-worker.,1189,3
f1c50c4a21dd8490770f989814f3cd76,20,plausible,The babysitter*fixed*the child*some lunch.,602,1
f1c50c4a21dd8490770f989814f3cd76,20,plausible,The babysitter*fixed*the child*some lunch.,500,2
f1c50c4a21dd8490770f989814f3cd76,20,plausible,The babysitter*fixed*the child*some lunch.,690,3
f1c50c4a21dd8490770f989814f3cd76,18,plausible,The boyfriend*obtained*his girlfriend*some concert tickets.,707,1
f1c50c4a21dd8490770f989814f3cd76,18,plausible,The boyfriend*obtained*his girlfriend*some concert tickets.,1312,2
f1c50c4a21dd8490770f989814f3cd76,18,plausible,The boyfriend*obtained*his girlfriend*some concert tickets.,1261,3
f1c50c4a21dd8490770f989814f3cd76,3,implausible,The woman*saved*a seat*her husband.,546,1
f1c50c4a21dd8490770f989814f3cd76,3,implausible,The woman*saved*a seat*her husband.,560,2
f1c50c4a21dd8490770f989814f3cd76,3,implausible,The woman*saved*a seat*her husband.,938,3
f1c50c4a21dd8490770f989814f3cd76,3,implausible,The woman*saved*a seat*her husband.,1281,4
f1c50c4a21dd8490770f989814f3cd76,16,plausible,The man*ordered*his girlfriend*some champagne.,530,1
f1c50c4a21dd8490770f989814f3cd76,16,plausible,The man*ordered*his girlfriend*some champagne.,667,2
f1c50c4a21dd8490770f989814f3cd76,16,plausible,The man*ordered*his girlfriend*some champagne.,1132,4
f1c50c4a21dd8490770f989814f3cd76,8,plausible,The father*bought*his son*a bicycle.,540,1
f1c50c4a21dd8490770f989814f3cd76,8,plausible,The father*bought*his son*a bicycle.,668,2
f1c50c4a21dd8490770f989814f3cd76,8,plausible,The father*bought*his son*a bicycle.,923,3
f1c50c4a21dd8490770f989814f3cd76,8,plausible,The father*bought*his son*a bicycle.,762,4
f1c50c4a21dd8490770f989814f3cd76,15,implausible,The lab-assistant*fetched*a test-tube*the scientist.,1691,1
f1c50c4a21dd8490770f989814f3cd76,15,implausible,The lab-assistant*fetched*a test-tube*the scientist.,1504,2
f1c50c4a21dd8490770f989814f3cd76,15,implausible,The lab-assistant*fetched*a test-tube*the scientist.,850,3
f1c50c4a21dd8490770f989814f3cd76,15,implausible,The lab-assistant*fetched*a test-tube*the scientist.,1417,4
f1c50c4a21dd8490770f989814f3cd76,9,implausible,The charity*built*a house*the hurricane victim.,675,1
f1c50c4a21dd8490770f989814f3cd76,9,implausible,The charity*built*a house*the hurricane victim.,598,2
f1c50c4a21dd8490770f989814f3cd76,9,implausible,The charity*built*a house*the hurricane victim.,553,3
f1c50c4a21dd8490770f989814f3cd76,9,implausible,The charity*built*a house*the hurricane victim.,1882,4
f1c50c4a21dd8490770f989814f3cd76,11,implausible,The grandmother*baked*some cookies*the grandson.,566,1
f1c50c4a21dd8490770f989814f3cd76,11,implausible,The grandmother*baked*some cookies*the grandson.,543,2
f1c50c4a21dd8490770f989814f3cd76,11,implausible,The grandmother*baked*some cookies*the grandson.,571,3
f1c50c4a21dd8490770f989814f3cd76,11,implausible,The grandmother*baked*some cookies*the grandson.,1207,4
f1c50c4a21dd8490770f989814f3cd76,6,plausible,The secretary*ordered*the boss*some office supplies.,549,1
f1c50c4a21dd8490770f989814f3cd76,6,plausible,The secretary*ordered*the boss*some office supplies.,1438,2
f1c50c4a21dd8490770f989814f3cd76,6,plausible,The secretary*ordered*the boss*some office supplies.,711,3
f1c50c4a21dd8490770f989814f3cd76,6,plausible,The secretary*ordered*the boss*some office supplies.,1679,4
f1c50c4a21dd8490770f989814f3cd76,7,implausible,The wife*reserved*a table*her husband.,460,1
f1c50c4a21dd8490770f989814f3cd76,7,implausible,The wife*reserved*a table*her husband.,521,2
f1c50c4a21dd8490770f989814f3cd76,7,implausible,The wife*reserved*a table*her husband.,1229,3
f1c50c4a21dd8490770f989814f3cd76,7,implausible,The wife*reserved*a table*her husband.,961,4
f1c50c4a21dd8490770f989814f3cd76,17,implausible,The travel agent*reserved*a flight*the businessman.,1182,1
f1c50c4a21dd8490770f989814f3cd76,17,implausible,The travel agent*reserved*a flight*the businessman.,482,2
f1c50c4a21dd8490770f989814f3cd76,17,implausible,The travel agent*reserved*a flight*the businessman.,603,3
f1c50c4a21dd8490770f989814f3cd76,17,implausible,The travel agent*reserved*a flight*the businessman.,1182,1
f1c50c4a21dd8490770f989814f3cd76,17,implausible,The travel agent*reserved*a flight*the businessman.,482,2
f1c50c4a21dd8490770f989814f3cd76,17,implausible,The travel agent*reserved*a flight*the businessman.,603,3
f1c50c4a21dd8490770f989814f3cd76,12,plausible,The nurse*poured*the old man*some water.,501,1
f1c50c4a21dd8490770f989814f3cd76,12,plausible,The nurse*poured*the old man*some water.,603,2
f1c50c4a21dd8490770f989814f3cd76,12,plausible,The nurse*poured*the old man*some water.,701,3
f1c50c4a21dd8490770f989814f3cd76,12,plausible,The nurse*poured*the old man*some water.,1140,4
d2297ef62fb166b23254c294ca60cbab,17,plausible,The travel agent*reserved*the businessman*a flight.,1539,1
d2297ef62fb166b23254c294ca60cbab,17,plausible,The travel agent*reserved*the businessman*a flight.,1194,2
d2297ef62fb166b23254c294ca60cbab,17,plausible,The travel agent*reserved*the businessman*a flight.,1157,3
d2297ef62fb166b23254c294ca60cbab,17,plausible,The travel agent*reserved*the businessman*a flight.,1443,4
d2297ef62fb166b23254c294ca60cbab,11,plausible,The grandmother*baked*the grandson*some cookies.,1548,1
d2297ef62fb166b23254c294ca60cbab,11,plausible,The grandmother*baked*the grandson*some cookies.,1044,2
d2297ef62fb166b23254c294ca60cbab,11,plausible,The grandmother*baked*the grandson*some cookies.,1166,3
d2297ef62fb166b23254c294ca60cbab,11,plausible,The grandmother*baked*the grandson*some cookies.,1950,4
d2297ef62fb166b23254c294ca60cbab,2,implausible,The bartender*poured*a drink*the customer.,992,1
d2297ef62fb166b23254c294ca60cbab,2,implausible,The bartender*poured*a drink*the customer.,952,2
d2297ef62fb166b23254c294ca60cbab,2,implausible,The bartender*poured*a drink*the customer.,927,3
d2297ef62fb166b23254c294ca60cbab,2,implausible,The bartender*poured*a drink*the customer.,1364,4
d2297ef62fb166b23254c294ca60cbab,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,1093,1
d2297ef62fb166b23254c294ca60cbab,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,877,2
d2297ef62fb166b23254c294ca60cbab,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,853,3
d2297ef62fb166b23254c294ca60cbab,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,1046,4
d2297ef62fb166b23254c294ca60cbab,18,implausible,The boyfriend*obtained*some concert tickets*his girlfriend.,622,1
d2297ef62fb166b23254c294ca60cbab,18,implausible,The boyfriend*obtained*some concert tickets*his girlfriend.,545,2
d2297ef62fb166b23254c294ca60cbab,18,implausible,The boyfriend*obtained*some concert tickets*his girlfriend.,847,3
d2297ef62fb166b23254c294ca60cbab,18,implausible,The boyfriend*obtained*some concert tickets*his girlfriend.,1329,4
d2297ef62fb166b23254c294ca60cbab,14,implausible,The seamstress*made*a dress*her client.,1373,1
d2297ef62fb166b23254c294ca60cbab,14,implausible,The seamstress*made*a dress*her client.,906,2
d2297ef62fb166b23254c294ca60cbab,14,implausible,The seamstress*made*a dress*her client.,747,3
d2297ef62fb166b23254c294ca60cbab,14,implausible,The seamstress*made*a dress*her client.,1448,4
d2297ef62fb166b23254c294ca60cbab,7,plausible,The wife*reserved*her husband*a table.,920,1
d2297ef62fb166b23254c294ca60cbab,7,plausible,The wife*reserved*her husband*a table.,897,2
d2297ef62fb166b23254c294ca60cbab,7,plausible,The wife*reserved*her husband*a table.,737,3
d2297ef62fb166b23254c294ca60cbab,7,plausible,The wife*reserved*her husband*a table.,1976,4
d2297ef62fb166b23254c294ca60cbab,6,implausible,The secretary*ordered*some office supplies*the boss.,765,1
d2297ef62fb166b23254c294ca60cbab,6,implausible,The secretary*ordered*some office supplies*the boss.,598,2
d2297ef62fb166b23254c294ca60cbab,6,implausible,The secretary*ordered*some office supplies*the boss.,916,3
d2297ef62fb166b23254c294ca60cbab,1,plausible,The cook*baked*Lucy*a cake.,854,1
d2297ef62fb166b23254c294ca60cbab,1,plausible,The cook*baked*Lucy*a cake.,638,2
d2297ef62fb166b23254c294ca60cbab,1,plausible,The cook*baked*Lucy*a cake.,563,3
d2297ef62fb166b23254c294ca60cbab,1,plausible,The cook*baked*Lucy*a cake.,855,4
d2297ef62fb166b23254c294ca60cbab,20,implausible,The babysitter*fixed*some lunch*the child.,871,1
d2297ef62fb166b23254c294ca60cbab,20,implausible,The babysitter*fixed*some lunch*the child.,713,2
d2297ef62fb166b23254c294ca60cbab,20,implausible,The babysitter*fixed*some lunch*the child.,1150,3
d2297ef62fb166b23254c294ca60cbab,20,implausible,The babysitter*fixed*some lunch*the child.,958,4
d2297ef62fb166b23254c294ca60cbab,4,implausible,The grandmother*made*a quilt*her granddaughter.,841,1
d2297ef62fb166b23254c294ca60cbab,4,implausible,The grandmother*made*a quilt*her granddaughter.,988,2
d2297ef62fb166b23254c294ca60cbab,4,implausible,The grandmother*made*a quilt*her granddaughter.,1563,3
d2297ef62fb166b23254c294ca60cbab,16,implausible,The man*ordered*some champagne*his girlfriend.,751,1
d2297ef62fb166b23254c294ca60cbab,16,implausible,The man*ordered*some champagne*his girlfriend.,828,2
d2297ef62fb166b23254c294ca60cbab,16,implausible,The man*ordered*some champagne*his girlfriend.,751,3
d2297ef62fb166b23254c294ca60cbab,16,implausible,The man*ordered*some champagne*his girlfriend.,1067,4
d2297ef62fb166b23254c294ca60cbab,9,plausible,The charity*built*the hurricane victim*a house.,1527,1
d2297ef62fb166b23254c294ca60cbab,9,plausible,The charity*built*the hurricane victim*a house.,1332,2
d2297ef62fb166b23254c294ca60cbab,9,plausible,The charity*built*the hurricane victim*a house.,1283,4
d2297ef62fb166b23254c294ca60cbab,8,implausible,The father*bought*a bicycle*his son.,725,1
d2297ef62fb166b23254c294ca60cbab,8,implausible,The father*bought*a bicycle*his son.,840,2
d2297ef62fb166b23254c294ca60cbab,8,implausible,The father*bought*a bicycle*his son.,894,3
d2297ef62fb166b23254c294ca60cbab,8,implausible,The father*bought*a bicycle*his son.,729,4
d2297ef62fb166b23254c294ca60cbab,13,plausible,The receptionist*saved*her co-worker*some cake.,772,1
d2297ef62fb166b23254c294ca60cbab,13,plausible,The receptionist*saved*her co-worker*some cake.,732,2
d2297ef62fb166b23254c294ca60cbab,13,plausible,The receptionist*saved*her co-worker*some cake.,717,3
d2297ef62fb166b23254c294ca60cbab,13,plausible,The receptionist*saved*her co-worker*some cake.,966,4
d2297ef62fb166b23254c294ca60cbab,10,implausible,The waitress*fixed*a sandwich*the customer.,615,1
d2297ef62fb166b23254c294ca60cbab,10,implausible,The waitress*fixed*a sandwich*the customer.,622,2
d2297ef62fb166b23254c294ca60cbab,10,implausible,The waitress*fixed*a sandwich*the customer.,785,3
d2297ef62fb166b23254c294ca60cbab,10,implausible,The waitress*fixed*a sandwich*the customer.,854,4
d2297ef62fb166b23254c294ca60cbab,12,implausible,The nurse*poured*some water*the old man.,611,1
d2297ef62fb166b23254c294ca60cbab,12,implausible,The nurse*poured*some water*the old man.,617,2
d2297ef62fb166b23254c294ca60cbab,12,implausible,The nurse*poured*some water*the old man.,696,3
d2297ef62fb166b23254c294ca60cbab,12,implausible,The nurse*poured*some water*the old man.,968,4
d2297ef62fb166b23254c294ca60cbab,3,plausible,The woman*saved*her husband*a seat.,655,1
d2297ef62fb166b23254c294ca60cbab,3,plausible,The woman*saved*her husband*a seat.,608,2
d2297ef62fb166b23254c294ca60cbab,3,plausible,The woman*saved*her husband*a seat.,691,3
d2297ef62fb166b23254c294ca60cbab,3,plausible,The woman*saved*her husband*a seat.,1309,4
d2297ef62fb166b23254c294ca60cbab,5,plausible,The apprentice*fetched*the carpenter*a hammer.,856,1
d2297ef62fb166b23254c294ca60cbab,5,plausible,The apprentice*fetched*the carpenter*a hammer.,723,2
d2297ef62fb166b23254c294ca60cbab,5,plausible,The apprentice*fetched*the carpenter*a hammer.,771,3
d2297ef62fb166b23254c294ca60cbab,5,plausible,The apprentice*fetched*the carpenter*a hammer.,1057,4
d2297ef62fb166b23254c294ca60cbab,19,plausible,The church*built*the homeless*a shelter.,711,1
d2297ef62fb166b23254c294ca60cbab,19,plausible,The church*built*the homeless*a shelter.,872,2
d2297ef62fb166b23254c294ca60cbab,19,plausible,The church*built*the homeless*a shelter.,1365,3
880f21222ca0914d0b9f29de0e9cf92a,3,implausible,The woman*saved*a seat*her husband.,1877,3
880f21222ca0914d0b9f29de0e9cf92a,3,implausible,The woman*saved*a seat*her husband.,1865,2
880f21222ca0914d0b9f29de0e9cf92a,5,implausible,The apprentice*fetched*a hammer*the carpenter.,1633,3
880f21222ca0914d0b9f29de0e9cf92a,5,implausible,The apprentice*fetched*a hammer*the carpenter.,1581,2
880f21222ca0914d0b9f29de0e9cf92a,11,implausible,The grandmother*baked*some cookies*the grandson.,1443,3
880f21222ca0914d0b9f29de0e9cf92a,11,implausible,The grandmother*baked*some cookies*the grandson.,1025,2
880f21222ca0914d0b9f29de0e9cf92a,11,implausible,The grandmother*baked*some cookies*the grandson.,1323,1
880f21222ca0914d0b9f29de0e9cf92a,8,plausible,The father*bought*his son*a bicycle.,1832,4
880f21222ca0914d0b9f29de0e9cf92a,8,plausible,The father*bought*his son*a bicycle.,736,3
880f21222ca0914d0b9f29de0e9cf92a,8,plausible,The father*bought*his son*a bicycle.,522,2
880f21222ca0914d0b9f29de0e9cf92a,8,plausible,The father*bought*his son*a bicycle.,780,1
880f21222ca0914d0b9f29de0e9cf92a,6,plausible,The secretary*ordered*the boss*some office supplies.,732,3
880f21222ca0914d0b9f29de0e9cf92a,6,plausible,The secretary*ordered*the boss*some office supplies.,671,2
880f21222ca0914d0b9f29de0e9cf92a,6,plausible,The secretary*ordered*the boss*some office supplies.,1288,1
880f21222ca0914d0b9f29de0e9cf92a,12,plausible,The nurse*poured*the old man*some water.,1397,4
880f21222ca0914d0b9f29de0e9cf92a,12,plausible,The nurse*poured*the old man*some water.,992,3
880f21222ca0914d0b9f29de0e9cf92a,12,plausible,The nurse*poured*the old man*some water.,915,2
880f21222ca0914d0b9f29de0e9cf92a,12,plausible,The nurse*poured*the old man*some water.,1201,1
880f21222ca0914d0b9f29de0e9cf92a,10,plausible,The waitress*fixed*the customer*a sandwich.,728,3
880f21222ca0914d0b9f29de0e9cf92a,10,plausible,The waitress*fixed*the customer*a sandwich.,546,2
880f21222ca0914d0b9f29de0e9cf92a,10,plausible,The waitress*fixed*the customer*a sandwich.,820,1
880f21222ca0914d0b9f29de0e9cf92a,13,implausible,The receptionist*saved*some cake*her co-worker.,1193,4
880f21222ca0914d0b9f29de0e9cf92a,13,implausible,The receptionist*saved*some cake*her co-worker.,571,3
880f21222ca0914d0b9f29de0e9cf92a,13,implausible,The receptionist*saved*some cake*her co-worker.,546,2
880f21222ca0914d0b9f29de0e9cf92a,13,implausible,The receptionist*saved*some cake*her co-worker.,1180,1
880f21222ca0914d0b9f29de0e9cf92a,14,plausible,The seamstress*made*her client*a dress.,1223,4
880f21222ca0914d0b9f29de0e9cf92a,14,plausible,The seamstress*made*her client*a dress.,615,3
880f21222ca0914d0b9f29de0e9cf92a,14,plausible,The seamstress*made*her client*a dress.,859,2
880f21222ca0914d0b9f29de0e9cf92a,4,plausible,The grandmother*made*her granddaughter*a quilt.,910,4
880f21222ca0914d0b9f29de0e9cf92a,4,plausible,The grandmother*made*her granddaughter*a quilt.,532,3
880f21222ca0914d0b9f29de0e9cf92a,4,plausible,The grandmother*made*her granddaughter*a quilt.,565,2
880f21222ca0914d0b9f29de0e9cf92a,4,plausible,The grandmother*made*her granddaughter*a quilt.,659,1
880f21222ca0914d0b9f29de0e9cf92a,2,plausible,The bartender*poured*the customer*a drink.,873,3
880f21222ca0914d0b9f29de0e9cf92a,2,plausible,The bartender*poured*the customer*a drink.,596,2
880f21222ca0914d0b9f29de0e9cf92a,2,plausible,The bartender*poured*the customer*a drink.,836,1
880f21222ca0914d0b9f29de0e9cf92a,7,implausible,The wife*reserved*a table*her husband.,816,4
880f21222ca0914d0b9f29de0e9cf92a,7,implausible,The wife*reserved*a table*her husband.,503,3
880f21222ca0914d0b9f29de0e9cf92a,7,implausible,The wife*reserved*a table*her husband.,574,2
880f21222ca0914d0b9f29de0e9cf92a,7,implausible,The wife*reserved*a table*her husband.,541,1
880f21222ca0914d0b9f29de0e9cf92a,9,implausible,The charity*built*a house*the hurricane victim.,944,4
880f21222ca0914d0b9f29de0e9cf92a,9,implausible,The charity*built*a house*the hurricane victim.,501,3
880f21222ca0914d0b9f29de0e9cf92a,9,implausible,The charity*built*a house*the hurricane victim.,1260,2
880f21222ca0914d0b9f29de0e9cf92a,9,implausible,The charity*built*a house*the hurricane victim.,677,1
880f21222ca0914d0b9f29de0e9cf92a,17,implausible,The travel agent*reserved*a flight*the businessman.,892,4
880f21222ca0914d0b9f29de0e9cf92a,17,implausible,The travel agent*reserved*a flight*the businessman.,508,3
880f21222ca0914d0b9f29de0e9cf92a,17,implausible,The travel agent*reserved*a flight*the businessman.,791,2
880f21222ca0914d0b9f29de0e9cf92a,17,implausible,The travel agent*reserved*a flight*the businessman.,1065,1
880f21222ca0914d0b9f29de0e9cf92a,19,implausible,The church*built*a shelter*the homeless.,667,4
880f21222ca0914d0b9f29de0e9cf92a,19,implausible,The church*built*a shelter*the homeless.,476,3
880f21222ca0914d0b9f29de0e9cf92a,19,implausible,The church*built*a shelter*the homeless.,608,2
880f21222ca0914d0b9f29de0e9cf92a,19,implausible,The church*built*a shelter*the homeless.,737,1
880f21222ca0914d0b9f29de0e9cf92a,15,implausible,The lab-assistant*fetched*a test-tube*the scientist.,849,4
880f21222ca0914d0b9f29de0e9cf92a,15,implausible,The lab-assistant*fetched*a test-tube*the scientist.,1141,3
880f21222ca0914d0b9f29de0e9cf92a,15,implausible,The lab-assistant*fetched*a test-tube*the scientist.,480,2
880f21222ca0914d0b9f29de0e9cf92a,15,implausible,The lab-assistant*fetched*a test-tube*the scientist.,990,1
880f21222ca0914d0b9f29de0e9cf92a,18,plausible,The boyfriend*obtained*his girlfriend*some concert tickets.,1317,4
880f21222ca0914d0b9f29de0e9cf92a,18,plausible,The boyfriend*obtained*his girlfriend*some concert tickets.,720,3
880f21222ca0914d0b9f29de0e9cf92a,18,plausible,The boyfriend*obtained*his girlfriend*some concert tickets.,754,2
880f21222ca0914d0b9f29de0e9cf92a,18,plausible,The boyfriend*obtained*his girlfriend*some concert tickets.,860,1
880f21222ca0914d0b9f29de0e9cf92a,16,plausible,The man*ordered*his girlfriend*some champagne.,1043,4
880f21222ca0914d0b9f29de0e9cf92a,16,plausible,The man*ordered*his girlfriend*some champagne.,702,3
880f21222ca0914d0b9f29de0e9cf92a,16,plausible,The man*ordered*his girlfriend*some champagne.,530,2
880f21222ca0914d0b9f29de0e9cf92a,16,plausible,The man*ordered*his girlfriend*some champagne.,543,1
880f21222ca0914d0b9f29de0e9cf92a,1,implausible,The cook*baked*a cake*Lucy.,710,4
880f21222ca0914d0b9f29de0e9cf92a,1,implausible,The cook*baked*a cake*Lucy.,445,3
880f21222ca0914d0b9f29de0e9cf92a,1,implausible,The cook*baked*a cake*Lucy.,415,2
880f21222ca0914d0b9f29de0e9cf92a,1,implausible,The cook*baked*a cake*Lucy.,511,1
880f21222ca0914d0b9f29de0e9cf92a,20,plausible,The babysitter*fixed*the child*some lunch.,1276,4
880f21222ca0914d0b9f29de0e9cf92a,20,plausible,The babysitter*fixed*the child*some lunch.,690,3
880f21222ca0914d0b9f29de0e9cf92a,20,plausible,The babysitter*fixed*the child*some lunch.,924,2
880f21222ca0914d0b9f29de0e9cf92a,20,plausible,The babysitter*fixed*the child*some lunch.,663,1
e497d3dd10cf2812b4b80671cff3e665,13,plausible,The receptionist*saved*her co-worker*some cake.,718,1
e497d3dd10cf2812b4b80671cff3e665,13,plausible,The receptionist*saved*her co-worker*some cake.,419,2
e497d3dd10cf2812b4b80671cff3e665,13,plausible,The receptionist*saved*her co-worker*some cake.,761,3
e497d3dd10cf2812b4b80671cff3e665,13,plausible,The receptionist*saved*her co-worker*some cake.,1324,4
e497d3dd10cf2812b4b80671cff3e665,8,implausible,The father*bought*a bicycle*his son.,436,1
e497d3dd10cf2812b4b80671cff3e665,8,implausible,The father*bought*a bicycle*his son.,706,2
e497d3dd10cf2812b4b80671cff3e665,8,implausible,The father*bought*a bicycle*his son.,548,3
e497d3dd10cf2812b4b80671cff3e665,8,implausible,The father*bought*a bicycle*his son.,1276,4
e497d3dd10cf2812b4b80671cff3e665,3,plausible,The woman*saved*her husband*a seat.,371,1
e497d3dd10cf2812b4b80671cff3e665,3,plausible,The woman*saved*her husband*a seat.,420,2
e497d3dd10cf2812b4b80671cff3e665,3,plausible,The woman*saved*her husband*a seat.,361,3
e497d3dd10cf2812b4b80671cff3e665,3,plausible,The woman*saved*her husband*a seat.,1725,4
e497d3dd10cf2812b4b80671cff3e665,11,plausible,The grandmother*baked*the grandson*some cookies.,405,1
e497d3dd10cf2812b4b80671cff3e665,11,plausible,The grandmother*baked*the grandson*some cookies.,467,2
e497d3dd10cf2812b4b80671cff3e665,11,plausible,The grandmother*baked*the grandson*some cookies.,578,3
e497d3dd10cf2812b4b80671cff3e665,11,plausible,The grandmother*baked*the grandson*some cookies.,1058,4
e497d3dd10cf2812b4b80671cff3e665,14,implausible,The seamstress*made*a dress*her client.,602,1
e497d3dd10cf2812b4b80671cff3e665,14,implausible,The seamstress*made*a dress*her client.,466,2
e497d3dd10cf2812b4b80671cff3e665,14,implausible,The seamstress*made*a dress*her client.,436,3
e497d3dd10cf2812b4b80671cff3e665,14,implausible,The seamstress*made*a dress*her client.,1073,4
e497d3dd10cf2812b4b80671cff3e665,17,plausible,The travel agent*reserved*the businessman*a flight.,667,1
e497d3dd10cf2812b4b80671cff3e665,17,plausible,The travel agent*reserved*the businessman*a flight.,497,2
e497d3dd10cf2812b4b80671cff3e665,17,plausible,The travel agent*reserved*the businessman*a flight.,619,3
e497d3dd10cf2812b4b80671cff3e665,17,plausible,The travel agent*reserved*the businessman*a flight.,1569,4
e497d3dd10cf2812b4b80671cff3e665,6,implausible,The secretary*ordered*some office supplies*the boss.,529,1
e497d3dd10cf2812b4b80671cff3e665,6,implausible,The secretary*ordered*some office supplies*the boss.,667,2
e497d3dd10cf2812b4b80671cff3e665,6,implausible,The secretary*ordered*some office supplies*the boss.,1808,3
e497d3dd10cf2812b4b80671cff3e665,6,implausible,The secretary*ordered*some office supplies*the boss.,1102,4
e497d3dd10cf2812b4b80671cff3e665,10,implausible,The waitress*fixed*a sandwich*the customer.,527,1
e497d3dd10cf2812b4b80671cff3e665,10,implausible,The waitress*fixed*a sandwich*the customer.,796,2
e497d3dd10cf2812b4b80671cff3e665,10,implausible,The waitress*fixed*a sandwich*the customer.,668,3
e497d3dd10cf2812b4b80671cff3e665,10,implausible,The waitress*fixed*a sandwich*the customer.,1249,4
e497d3dd10cf2812b4b80671cff3e665,16,implausible,The man*ordered*some champagne*his girlfriend.,481,1
e497d3dd10cf2812b4b80671cff3e665,16,implausible,The man*ordered*some champagne*his girlfriend.,437,2
e497d3dd10cf2812b4b80671cff3e665,16,implausible,The man*ordered*some champagne*his girlfriend.,627,3
e497d3dd10cf2812b4b80671cff3e665,16,implausible,The man*ordered*some champagne*his girlfriend.,696,4
